# x_um	y_um	llx_um	lly_um	urx_um	ury_um	lower_layer	upper_layer	via_name	net
768.07	629.6	767.83	628.93	768.31	630.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	599.6	767.87	598.9	768.27	600.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	599.6	767.85	598.93	768.29	600.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	599.6	767.83	598.93	768.31	600.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	569.6	767.87	568.9	768.27	570.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	569.6	767.85	568.93	768.29	570.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	569.6	767.83	568.93	768.31	570.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	539.6	767.87	538.9	768.27	540.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	539.6	767.85	538.93	768.29	540.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	539.6	767.83	538.93	768.31	540.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	509.6	767.87	508.9	768.27	510.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	509.6	767.85	508.93	768.29	510.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	509.6	767.83	508.93	768.31	510.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	479.6	767.87	478.9	768.27	480.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	479.6	767.85	478.93	768.29	480.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	479.6	767.83	478.93	768.31	480.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	449.6	767.87	448.9	768.27	450.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	449.6	767.85	448.93	768.29	450.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	449.6	767.83	448.93	768.31	450.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	419.6	767.87	418.9	768.27	420.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	419.6	767.85	418.93	768.29	420.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	419.6	767.83	418.93	768.31	420.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	389.6	767.87	388.9	768.27	390.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	389.6	767.85	388.93	768.29	390.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	389.6	767.83	388.93	768.31	390.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	359.6	767.87	358.9	768.27	360.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	359.6	767.85	358.93	768.29	360.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	359.6	767.83	358.93	768.31	360.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	329.6	767.87	328.9	768.27	330.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	329.6	767.85	328.93	768.29	330.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	329.6	767.83	328.93	768.31	330.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	299.6	767.87	298.9	768.27	300.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	299.6	767.85	298.93	768.29	300.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	299.6	767.83	298.93	768.31	300.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	269.6	767.87	268.9	768.27	270.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	269.6	767.85	268.93	768.29	270.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	269.6	767.83	268.93	768.31	270.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	239.6	767.87	238.9	768.27	240.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	239.6	767.85	238.93	768.29	240.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	239.6	767.83	238.93	768.31	240.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	209.6	767.87	208.9	768.27	210.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	209.6	767.85	208.93	768.29	210.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	209.6	767.83	208.93	768.31	210.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	179.6	767.87	178.9	768.27	180.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	179.6	767.85	178.93	768.29	180.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	179.6	767.83	178.93	768.31	180.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	149.6	767.87	148.9	768.27	150.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	149.6	767.85	148.93	768.29	150.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	149.6	767.83	148.93	768.31	150.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	119.6	767.87	118.9	768.27	120.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	119.6	767.85	118.93	768.29	120.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	119.6	767.83	118.93	768.31	120.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	89.6	767.87	88.9	768.27	90.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	89.6	767.85	88.93	768.29	90.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	89.6	767.83	88.93	768.31	90.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	59.6	767.87	58.9	768.27	60.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	59.6	767.85	58.93	768.29	60.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	59.6	767.83	58.93	768.31	60.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
768.07	29.6	767.87	28.9	768.27	30.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
768.07	29.6	767.85	28.93	768.29	30.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
768.07	29.6	767.83	28.93	768.31	30.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	1079.6	711.87	1078.9	712.27	1080.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	1079.6	711.85	1078.93	712.29	1080.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	1079.6	711.83	1078.93	712.31	1080.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	1049.6	711.87	1048.9	712.27	1050.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	1049.6	711.85	1048.93	712.29	1050.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	1049.6	711.83	1048.93	712.31	1050.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	1019.6	711.87	1018.9	712.27	1020.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	1019.6	711.85	1018.93	712.29	1020.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	1019.6	711.83	1018.93	712.31	1020.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	989.6	711.87	988.9	712.27	990.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	989.6	711.85	988.93	712.29	990.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	989.6	711.83	988.93	712.31	990.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	959.6	711.87	958.9	712.27	960.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	959.6	711.85	958.93	712.29	960.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	959.6	711.83	958.93	712.31	960.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	929.6	711.87	928.9	712.27	930.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	929.6	711.85	928.93	712.29	930.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	929.6	711.83	928.93	712.31	930.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	899.6	711.87	898.9	712.27	900.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	899.6	711.85	898.93	712.29	900.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	899.6	711.83	898.93	712.31	900.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	869.6	711.87	868.9	712.27	870.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	869.6	711.85	868.93	712.29	870.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	869.6	711.83	868.93	712.31	870.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	839.6	711.87	838.9	712.27	840.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	839.6	711.85	838.93	712.29	840.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	839.6	711.83	838.93	712.31	840.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	809.6	711.87	808.9	712.27	810.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	809.6	711.85	808.93	712.29	810.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	809.6	711.83	808.93	712.31	810.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	779.6	711.87	778.9	712.27	780.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	779.6	711.85	778.93	712.29	780.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	779.6	711.83	778.93	712.31	780.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	749.6	711.87	748.9	712.27	750.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	749.6	711.85	748.93	712.29	750.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	749.6	711.83	748.93	712.31	750.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	719.6	711.87	718.9	712.27	720.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	719.6	711.85	718.93	712.29	720.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	719.6	711.83	718.93	712.31	720.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	689.6	711.87	688.9	712.27	690.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	689.6	711.85	688.93	712.29	690.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	689.6	711.83	688.93	712.31	690.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	659.6	711.87	658.9	712.27	660.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	659.6	711.85	658.93	712.29	660.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	659.6	711.83	658.93	712.31	660.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	629.6	711.87	628.9	712.27	630.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	629.6	711.85	628.93	712.29	630.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	629.6	711.83	628.93	712.31	630.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	599.6	711.87	598.9	712.27	600.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	599.6	711.85	598.93	712.29	600.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	599.6	711.83	598.93	712.31	600.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	569.6	711.87	568.9	712.27	570.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	569.6	711.85	568.93	712.29	570.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	569.6	711.83	568.93	712.31	570.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	539.6	711.87	538.9	712.27	540.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	539.6	711.85	538.93	712.29	540.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	539.6	711.83	538.93	712.31	540.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	509.6	711.87	508.9	712.27	510.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	509.6	711.85	508.93	712.29	510.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	509.6	711.83	508.93	712.31	510.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	479.6	711.87	478.9	712.27	480.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	479.6	711.85	478.93	712.29	480.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	479.6	711.83	478.93	712.31	480.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	449.6	711.87	448.9	712.27	450.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	449.6	711.85	448.93	712.29	450.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	449.6	711.83	448.93	712.31	450.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	419.6	711.87	418.9	712.27	420.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	419.6	711.85	418.93	712.29	420.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	419.6	711.83	418.93	712.31	420.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	389.6	711.87	388.9	712.27	390.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	389.6	711.85	388.93	712.29	390.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	389.6	711.83	388.93	712.31	390.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	359.6	711.87	358.9	712.27	360.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	359.6	711.85	358.93	712.29	360.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	359.6	711.83	358.93	712.31	360.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	329.6	711.87	328.9	712.27	330.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	329.6	711.85	328.93	712.29	330.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	329.6	711.83	328.93	712.31	330.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	299.6	711.87	298.9	712.27	300.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	299.6	711.85	298.93	712.29	300.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	299.6	711.83	298.93	712.31	300.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	269.6	711.87	268.9	712.27	270.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	269.6	711.85	268.93	712.29	270.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	269.6	711.83	268.93	712.31	270.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	239.6	711.87	238.9	712.27	240.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	239.6	711.85	238.93	712.29	240.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	239.6	711.83	238.93	712.31	240.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	209.6	711.87	208.9	712.27	210.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	209.6	711.85	208.93	712.29	210.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	209.6	711.83	208.93	712.31	210.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	179.6	711.87	178.9	712.27	180.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	179.6	711.85	178.93	712.29	180.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	179.6	711.83	178.93	712.31	180.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	149.6	711.87	148.9	712.27	150.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	149.6	711.85	148.93	712.29	150.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	149.6	711.83	148.93	712.31	150.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	119.6	711.87	118.9	712.27	120.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	119.6	711.85	118.93	712.29	120.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	119.6	711.83	118.93	712.31	120.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	89.6	711.87	88.9	712.27	90.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	89.6	711.85	88.93	712.29	90.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	89.6	711.83	88.93	712.31	90.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	59.6	711.87	58.9	712.27	60.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	59.6	711.85	58.93	712.29	60.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	59.6	711.83	58.93	712.31	60.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
712.07	29.6	711.87	28.9	712.27	30.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
712.07	29.6	711.85	28.93	712.29	30.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
712.07	29.6	711.83	28.93	712.31	30.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	1079.6	655.87	1078.9	656.27	1080.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	1079.6	655.85	1078.93	656.29	1080.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	1079.6	655.83	1078.93	656.31	1080.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	1049.6	655.87	1048.9	656.27	1050.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	1049.6	655.85	1048.93	656.29	1050.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	1049.6	655.83	1048.93	656.31	1050.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	1019.6	655.87	1018.9	656.27	1020.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	1019.6	655.85	1018.93	656.29	1020.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	1019.6	655.83	1018.93	656.31	1020.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	989.6	655.87	988.9	656.27	990.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	989.6	655.85	988.93	656.29	990.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	989.6	655.83	988.93	656.31	990.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	959.6	655.87	958.9	656.27	960.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	959.6	655.85	958.93	656.29	960.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	959.6	655.83	958.93	656.31	960.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	929.6	655.87	928.9	656.27	930.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	929.6	655.85	928.93	656.29	930.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	929.6	655.83	928.93	656.31	930.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	899.6	655.87	898.9	656.27	900.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	899.6	655.85	898.93	656.29	900.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	899.6	655.83	898.93	656.31	900.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	869.6	655.87	868.9	656.27	870.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	869.6	655.85	868.93	656.29	870.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	869.6	655.83	868.93	656.31	870.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	839.6	655.87	838.9	656.27	840.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	839.6	655.85	838.93	656.29	840.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	839.6	655.83	838.93	656.31	840.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	809.6	655.87	808.9	656.27	810.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	809.6	655.85	808.93	656.29	810.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	809.6	655.83	808.93	656.31	810.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	779.6	655.87	778.9	656.27	780.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	779.6	655.85	778.93	656.29	780.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	779.6	655.83	778.93	656.31	780.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	749.6	655.87	748.9	656.27	750.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	749.6	655.85	748.93	656.29	750.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	749.6	655.83	748.93	656.31	750.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	719.6	655.87	718.9	656.27	720.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	719.6	655.85	718.93	656.29	720.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	719.6	655.83	718.93	656.31	720.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	689.6	655.87	688.9	656.27	690.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	689.6	655.85	688.93	656.29	690.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	689.6	655.83	688.93	656.31	690.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	659.6	655.87	658.9	656.27	660.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	659.6	655.85	658.93	656.29	660.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	659.6	655.83	658.93	656.31	660.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	629.6	655.87	628.9	656.27	630.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	629.6	655.85	628.93	656.29	630.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	629.6	655.83	628.93	656.31	630.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	599.6	655.87	598.9	656.27	600.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	599.6	655.85	598.93	656.29	600.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	599.6	655.83	598.93	656.31	600.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	569.6	655.87	568.9	656.27	570.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	569.6	655.85	568.93	656.29	570.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	569.6	655.83	568.93	656.31	570.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	539.6	655.87	538.9	656.27	540.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	539.6	655.85	538.93	656.29	540.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	539.6	655.83	538.93	656.31	540.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	509.6	655.87	508.9	656.27	510.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	509.6	655.85	508.93	656.29	510.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	509.6	655.83	508.93	656.31	510.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	479.6	655.87	478.9	656.27	480.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	479.6	655.85	478.93	656.29	480.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	479.6	655.83	478.93	656.31	480.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	449.6	655.87	448.9	656.27	450.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	449.6	655.85	448.93	656.29	450.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	449.6	655.83	448.93	656.31	450.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	419.6	655.87	418.9	656.27	420.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	419.6	655.85	418.93	656.29	420.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	419.6	655.83	418.93	656.31	420.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	389.6	655.87	388.9	656.27	390.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	389.6	655.85	388.93	656.29	390.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	389.6	655.83	388.93	656.31	390.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	359.6	655.87	358.9	656.27	360.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	359.6	655.85	358.93	656.29	360.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	359.6	655.83	358.93	656.31	360.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	329.6	655.87	328.9	656.27	330.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	329.6	655.85	328.93	656.29	330.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	329.6	655.83	328.93	656.31	330.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	299.6	655.87	298.9	656.27	300.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	299.6	655.85	298.93	656.29	300.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	299.6	655.83	298.93	656.31	300.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	269.6	655.87	268.9	656.27	270.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	269.6	655.85	268.93	656.29	270.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	269.6	655.83	268.93	656.31	270.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	239.6	655.87	238.9	656.27	240.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
656.07	239.6	655.85	238.93	656.29	240.27	metal5	metal6	via5_6_960_2800_5_2_600_600	VDD
656.07	239.6	655.83	238.93	656.31	240.27	metal4	metal5	via4_5_960_2800_5_2_600_600	VDD
656.07	209.6	655.87	208.9	656.27	210.3	metal6	metal7	via6_7_960_2800_4_1_600_600	VDD
