core_llx_um	10.0
core_lly_um	12.0
core_urx_um	1090.0
core_ury_um	1090.0
mesh_pitch_um	56.0
Rx_ohm	0.5390459741885395
Ry_ohm	0.8381340244353945
conductance_model	pdn_extracted
pdn_mesh_nodes	441
pdn_mesh_edges	840
pad_R_ohm	0.01
package_R_ohm	0.001
rho_metal_ohm_m	1.68e-08
vdd_nom_V	1.1
vdd_sta_V	1.1
pkg_vdd_V	1.0998363924347274
pkg_gnd_V	0.00016360756527272727
grid_nx	21
grid_ny	21
v_min_V	1.090740685
v_max_V	1.099824378
ir_drop_max_V	0.009259314834
vdd_attachment	vsrc_loc
pdn_via_boxes	26602
