# x_um	y_um	llx_um	lly_um	urx_um	ury_um	lower_layer	upper_layer	via_name	net
381.53	1044.025	381.39	1043.56	381.67	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
381.53	1034.025	381.39	1033.56	381.67	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
381.53	1024.025	381.39	1023.56	381.67	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
377.05	1074.025	376.91	1073.56	377.19	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
377.05	1064.025	376.91	1063.56	377.19	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
377.05	1054.025	376.91	1053.56	377.19	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
377.05	1044.025	376.91	1043.56	377.19	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
377.05	1034.025	376.91	1033.56	377.19	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
377.05	1024.025	376.91	1023.56	377.19	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
372.57	1074.025	372.43	1073.56	372.71	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
372.57	1064.025	372.43	1063.56	372.71	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
372.57	1054.025	372.43	1053.56	372.71	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
372.57	1044.025	372.43	1043.56	372.71	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
372.57	1034.025	372.43	1033.56	372.71	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
372.57	1024.025	372.43	1023.56	372.71	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
368.09	1074.025	367.95	1073.56	368.23	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
368.09	1064.025	367.95	1063.56	368.23	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
368.09	1054.025	367.95	1053.56	368.23	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
368.09	1044.025	367.95	1043.56	368.23	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
368.09	1034.025	367.95	1033.56	368.23	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
368.09	1024.025	367.95	1023.56	368.23	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
363.61	1074.025	363.47	1073.56	363.75	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
363.61	1064.025	363.47	1063.56	363.75	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
363.61	1054.025	363.47	1053.56	363.75	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
363.61	1044.025	363.47	1043.56	363.75	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
363.61	1034.025	363.47	1033.56	363.75	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
363.61	1024.025	363.47	1023.56	363.75	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
359.13	1074.025	358.99	1073.56	359.27	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
359.13	1064.025	358.99	1063.56	359.27	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
359.13	1054.025	358.99	1053.56	359.27	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
359.13	1044.025	358.99	1043.56	359.27	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
359.13	1034.025	358.99	1033.56	359.27	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
359.13	1024.025	358.99	1023.56	359.27	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
354.65	1074.025	354.51	1073.56	354.79	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
354.65	1064.025	354.51	1063.56	354.79	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
354.65	1054.025	354.51	1053.56	354.79	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
354.65	1044.025	354.51	1043.56	354.79	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
354.65	1034.025	354.51	1033.56	354.79	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
354.65	1024.025	354.51	1023.56	354.79	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
350.17	1074.025	350.03	1073.56	350.31	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
350.17	1064.025	350.03	1063.56	350.31	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
350.17	1054.025	350.03	1053.56	350.31	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
350.17	1044.025	350.03	1043.56	350.31	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
350.17	1034.025	350.03	1033.56	350.31	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
350.17	1024.025	350.03	1023.56	350.31	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
345.69	1074.025	345.55	1073.56	345.83	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
345.69	1064.025	345.55	1063.56	345.83	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
345.69	1054.025	345.55	1053.56	345.83	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
345.69	1044.025	345.55	1043.56	345.83	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
345.69	1034.025	345.55	1033.56	345.83	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
345.69	1024.025	345.55	1023.56	345.83	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
341.21	1074.025	341.07	1073.56	341.35	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
341.21	1064.025	341.07	1063.56	341.35	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
341.21	1054.025	341.07	1053.56	341.35	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
341.21	1044.025	341.07	1043.56	341.35	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
341.21	1034.025	341.07	1033.56	341.35	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
341.21	1024.025	341.07	1023.56	341.35	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
336.73	1074.025	336.59	1073.56	336.87	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
336.73	1064.025	336.59	1063.56	336.87	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
336.73	1054.025	336.59	1053.56	336.87	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
336.73	1044.025	336.59	1043.56	336.87	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
336.73	1034.025	336.59	1033.56	336.87	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
336.73	1024.025	336.59	1023.56	336.87	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
332.25	1074.025	332.11	1073.56	332.39	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
332.25	1064.025	332.11	1063.56	332.39	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
332.25	1054.025	332.11	1053.56	332.39	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
332.25	1044.025	332.11	1043.56	332.39	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
332.25	1034.025	332.11	1033.56	332.39	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
332.25	1024.025	332.11	1023.56	332.39	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
327.77	1074.025	327.63	1073.56	327.91	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
327.77	1064.025	327.63	1063.56	327.91	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
327.77	1054.025	327.63	1053.56	327.91	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
327.77	1044.025	327.63	1043.56	327.91	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
327.77	1034.025	327.63	1033.56	327.91	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
327.77	1024.025	327.63	1023.56	327.91	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
323.29	1074.025	323.15	1073.56	323.43	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
323.29	1064.025	323.15	1063.56	323.43	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
323.29	1054.025	323.15	1053.56	323.43	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
323.29	1044.025	323.15	1043.56	323.43	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
323.29	1034.025	323.15	1033.56	323.43	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
323.29	1024.025	323.15	1023.56	323.43	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
318.81	1074.025	318.67	1073.56	318.95	1074.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
318.81	1064.025	318.67	1063.56	318.95	1064.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
318.81	1054.025	318.67	1053.56	318.95	1054.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
318.81	1044.025	318.67	1043.56	318.95	1044.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
318.81	1034.025	318.67	1033.56	318.95	1034.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
318.81	1024.025	318.67	1023.56	318.95	1024.49	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
915.295	59.6	914.83	58.9	915.76	60.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
915.295	29.6	914.83	28.9	915.76	30.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
905.295	59.6	904.83	58.9	905.76	60.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
905.295	29.6	904.83	28.9	905.76	30.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
895.295	59.6	894.83	58.9	895.76	60.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
895.295	29.6	894.83	28.9	895.76	30.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
885.295	59.6	884.83	58.9	885.76	60.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
885.295	29.6	884.83	28.9	885.76	30.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
875.295	59.6	874.83	58.9	875.76	60.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
875.295	29.6	874.83	28.9	875.76	30.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
865.295	59.6	864.83	58.9	865.76	60.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
865.295	29.6	864.83	28.9	865.76	30.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
855.295	59.6	854.83	58.9	855.76	60.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
855.295	29.6	854.83	28.9	855.76	30.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
845.295	59.6	844.83	58.9	845.76	60.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
845.295	29.6	844.83	28.9	845.76	30.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
915.295	79.715	914.83	79.25	915.76	80.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
915.295	69.715	914.83	69.25	915.76	70.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
915.295	59.715	914.83	59.25	915.76	60.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
915.295	49.715	914.83	49.25	915.76	50.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
915.295	39.715	914.83	39.25	915.76	40.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
915.295	29.715	914.83	29.25	915.76	30.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
905.295	79.715	904.83	79.25	905.76	80.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
905.295	69.715	904.83	69.25	905.76	70.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
905.295	59.715	904.83	59.25	905.76	60.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
905.295	49.715	904.83	49.25	905.76	50.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
905.295	39.715	904.83	39.25	905.76	40.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
905.295	29.715	904.83	29.25	905.76	30.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
895.295	79.715	894.83	79.25	895.76	80.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
895.295	69.715	894.83	69.25	895.76	70.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
895.295	59.715	894.83	59.25	895.76	60.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
895.295	49.715	894.83	49.25	895.76	50.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
895.295	39.715	894.83	39.25	895.76	40.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
895.295	29.715	894.83	29.25	895.76	30.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
885.295	79.715	884.83	79.25	885.76	80.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
885.295	69.715	884.83	69.25	885.76	70.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
885.295	59.715	884.83	59.25	885.76	60.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
885.295	49.715	884.83	49.25	885.76	50.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
885.295	39.715	884.83	39.25	885.76	40.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
885.295	29.715	884.83	29.25	885.76	30.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
875.295	79.715	874.83	79.25	875.76	80.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
875.295	69.715	874.83	69.25	875.76	70.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
875.295	59.715	874.83	59.25	875.76	60.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
875.295	49.715	874.83	49.25	875.76	50.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
875.295	39.715	874.83	39.25	875.76	40.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
875.295	29.715	874.83	29.25	875.76	30.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
865.295	79.715	864.83	79.25	865.76	80.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
865.295	69.715	864.83	69.25	865.76	70.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
865.295	59.715	864.83	59.25	865.76	60.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
865.295	49.715	864.83	49.25	865.76	50.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
865.295	39.715	864.83	39.25	865.76	40.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
865.295	29.715	864.83	29.25	865.76	30.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
855.295	79.715	854.83	79.25	855.76	80.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
855.295	69.715	854.83	69.25	855.76	70.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
855.295	59.715	854.83	59.25	855.76	60.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
855.295	49.715	854.83	49.25	855.76	50.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
855.295	39.715	854.83	39.25	855.76	40.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
855.295	29.715	854.83	29.25	855.76	30.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
845.295	79.715	844.83	79.25	845.76	80.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
845.295	69.715	844.83	69.25	845.76	70.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
845.295	59.715	844.83	59.25	845.76	60.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
845.295	49.715	844.83	49.25	845.76	50.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
845.295	39.715	844.83	39.25	845.76	40.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
845.295	29.715	844.83	29.25	845.76	30.18	metal5	metal6	via5_6_1860_1860_3_3_600_600	VDD
911.915	79.715	911.775	79.25	912.055	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
911.915	69.715	911.775	69.25	912.055	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
911.915	59.715	911.775	59.25	912.055	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
911.915	49.715	911.775	49.25	912.055	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
911.915	39.715	911.775	39.25	912.055	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
911.915	29.715	911.775	29.25	912.055	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
907.435	79.715	907.295	79.25	907.575	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
907.435	69.715	907.295	69.25	907.575	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
907.435	59.715	907.295	59.25	907.575	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
907.435	49.715	907.295	49.25	907.575	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
907.435	39.715	907.295	39.25	907.575	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
907.435	29.715	907.295	29.25	907.575	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
902.955	79.715	902.815	79.25	903.095	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
902.955	69.715	902.815	69.25	903.095	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
902.955	59.715	902.815	59.25	903.095	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
902.955	49.715	902.815	49.25	903.095	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
902.955	39.715	902.815	39.25	903.095	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
902.955	29.715	902.815	29.25	903.095	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
898.475	79.715	898.335	79.25	898.615	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
898.475	69.715	898.335	69.25	898.615	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
898.475	59.715	898.335	59.25	898.615	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
898.475	49.715	898.335	49.25	898.615	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
898.475	39.715	898.335	39.25	898.615	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
898.475	29.715	898.335	29.25	898.615	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
893.995	79.715	893.855	79.25	894.135	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
893.995	69.715	893.855	69.25	894.135	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
893.995	59.715	893.855	59.25	894.135	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
893.995	49.715	893.855	49.25	894.135	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
893.995	39.715	893.855	39.25	894.135	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
893.995	29.715	893.855	29.25	894.135	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
889.515	79.715	889.375	79.25	889.655	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
889.515	69.715	889.375	69.25	889.655	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
889.515	59.715	889.375	59.25	889.655	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
889.515	49.715	889.375	49.25	889.655	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
889.515	39.715	889.375	39.25	889.655	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
889.515	29.715	889.375	29.25	889.655	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
885.035	79.715	884.895	79.25	885.175	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
885.035	69.715	884.895	69.25	885.175	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
885.035	59.715	884.895	59.25	885.175	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
885.035	49.715	884.895	49.25	885.175	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
885.035	39.715	884.895	39.25	885.175	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
885.035	29.715	884.895	29.25	885.175	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
880.555	79.715	880.415	79.25	880.695	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
880.555	69.715	880.415	69.25	880.695	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
880.555	59.715	880.415	59.25	880.695	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
880.555	49.715	880.415	49.25	880.695	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
880.555	39.715	880.415	39.25	880.695	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
880.555	29.715	880.415	29.25	880.695	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
876.075	79.715	875.935	79.25	876.215	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
876.075	69.715	875.935	69.25	876.215	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
876.075	59.715	875.935	59.25	876.215	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
876.075	49.715	875.935	49.25	876.215	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
876.075	39.715	875.935	39.25	876.215	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
876.075	29.715	875.935	29.25	876.215	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
871.595	79.715	871.455	79.25	871.735	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
871.595	69.715	871.455	69.25	871.735	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
871.595	59.715	871.455	59.25	871.735	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
871.595	49.715	871.455	49.25	871.735	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
871.595	39.715	871.455	39.25	871.735	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
871.595	29.715	871.455	29.25	871.735	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
867.115	79.715	866.975	79.25	867.255	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
867.115	69.715	866.975	69.25	867.255	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
867.115	59.715	866.975	59.25	867.255	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
867.115	49.715	866.975	49.25	867.255	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
867.115	39.715	866.975	39.25	867.255	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
867.115	29.715	866.975	29.25	867.255	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
862.635	79.715	862.495	79.25	862.775	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
862.635	69.715	862.495	69.25	862.775	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
862.635	59.715	862.495	59.25	862.775	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
862.635	49.715	862.495	49.25	862.775	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
862.635	39.715	862.495	39.25	862.775	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
862.635	29.715	862.495	29.25	862.775	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
858.155	79.715	858.015	79.25	858.295	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
858.155	69.715	858.015	69.25	858.295	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
858.155	59.715	858.015	59.25	858.295	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
858.155	49.715	858.015	49.25	858.295	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
858.155	39.715	858.015	39.25	858.295	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
858.155	29.715	858.015	29.25	858.295	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
853.675	79.715	853.535	79.25	853.815	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
853.675	69.715	853.535	69.25	853.815	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
853.675	59.715	853.535	59.25	853.815	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
853.675	49.715	853.535	49.25	853.815	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
853.675	39.715	853.535	39.25	853.815	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
853.675	29.715	853.535	29.25	853.815	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
849.195	79.715	849.055	79.25	849.335	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
849.195	69.715	849.055	69.25	849.335	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
849.195	59.715	849.055	59.25	849.335	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
849.195	49.715	849.055	49.25	849.335	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
849.195	39.715	849.055	39.25	849.335	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
849.195	29.715	849.055	29.25	849.335	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
844.715	79.715	844.575	79.25	844.855	80.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
844.715	69.715	844.575	69.25	844.855	70.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
844.715	59.715	844.575	59.25	844.855	60.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
844.715	49.715	844.575	49.25	844.855	50.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
844.715	39.715	844.575	39.25	844.855	40.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
844.715	29.715	844.575	29.25	844.855	30.18	metal4	metal5	via4_5_560_1860_3_1_600_600	VDD
782.2	1079.6	781.735	1078.9	782.665	1080.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
782.2	1049.6	781.735	1048.9	782.665	1050.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
782.2	1019.6	781.735	1018.9	782.665	1020.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
772.2	1079.6	771.735	1078.9	772.665	1080.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
772.2	1049.6	771.735	1048.9	772.665	1050.3	metal6	metal7	via6_7_1860_2800_4_2_600_600	VDD
